x,r,u_x,u_r,Re
-4.800000e-02,6.436700e-03,0.000000e+00,-0.000000e+00,3500
-4.800000e-02,6.415000e-03,0.000000e+00,-0.000000e+00,3500
-4.800000e-02,6.390500e-03,0.000000e+00,-0.000000e+00,3500
-4.800000e-02,6.249200e-03,0.000000e+00,-0.000000e+00,3500
-4.800000e-02,6.230500e-03,0.000000e+00,-0.000000e+00,3500
-4.800000e-02,6.172100e-03,0.000000e+00,-0.000000e+00,3500
-4.800000e-02,6.061700e-03,1.221280e-02,2.228150e-03,3500
-4.800000e-02,6.046100e-03,0.000000e+00,-0.000000e+00,3500
-4.800000e-02,6.037900e-03,8.336250e-03,3.748610e-03,3500
-4.800000e-02,5.980000e-03,0.000000e+00,-0.000000e+00,3500
-4.800000e-02,5.953700e-03,1.530390e-02,1.860740e-03,3500
-4.800000e-02,5.936800e-03,1.937590e-02,5.967460e-03,3500
-4.800000e-02,5.874200e-03,3.677040e-02,2.453210e-04,3500
-4.800000e-02,5.870000e-03,3.270830e-02,-1.488080e-03,3500
-4.800000e-02,5.861700e-03,3.348540e-02,-0.000000e+00,3500
-4.800000e-02,5.835600e-03,3.787820e-02,5.149240e-03,3500
-4.800000e-02,5.760000e-03,4.382470e-02,-6.630070e-04,3500
-4.800000e-02,5.735200e-03,6.206170e-02,-1.115280e-03,3500
-4.800000e-02,5.734500e-03,5.832300e-02,-1.056550e-03,3500
-4.800000e-02,5.686700e-03,7.040870e-02,2.318170e-04,3500
-4.800000e-02,5.677200e-03,6.571780e-02,-0.000000e+00,3500
-4.800000e-02,5.650000e-03,6.314770e-02,-3.904370e-04,3500
-4.800000e-02,5.633300e-03,7.740700e-02,-2.049230e-03,3500
-4.800000e-02,5.540000e-03,8.547630e-02,-2.136360e-04,3500
-4.800000e-02,5.532100e-03,9.623430e-02,1.990760e-03,3500
-4.800000e-02,5.516800e-03,1.037400e-01,-1.803390e-04,3500
-4.800000e-02,5.499200e-03,1.044860e-01,2.715790e-04,3500
-4.800000e-02,5.492800e-03,1.035060e-01,-0.000000e+00,3500
-4.800000e-02,5.431000e-03,1.158690e-01,6.675400e-03,3500
-4.800000e-02,5.430000e-03,1.077020e-01,-9.576760e-05,3500
-4.800000e-02,5.329800e-03,1.331660e-01,8.346960e-03,3500
-4.800000e-02,5.320000e-03,1.292640e-01,-1.473350e-05,3500
-4.800000e-02,5.311700e-03,1.381100e-01,-2.550740e-05,3500
-4.800000e-02,5.308300e-03,1.375830e-01,-0.000000e+00,3500
-4.800000e-02,5.298400e-03,1.461850e-01,8.119430e-04,3500
-4.800000e-02,5.228700e-03,1.582730e-01,-2.408780e-03,3500
-4.800000e-02,5.210000e-03,1.503630e-01,-7.366740e-06,3500
-4.800000e-02,5.127500e-03,1.747640e-01,-2.961700e-03,3500
-4.800000e-02,5.124200e-03,1.728850e-01,-4.313750e-04,3500
-4.800000e-02,5.123900e-03,1.718990e-01,-0.000000e+00,3500
-4.800000e-02,5.100000e-03,1.708270e-01,7.366740e-06,3500
-4.800000e-02,5.079900e-03,1.868810e-01,2.940280e-03,3500
-4.800000e-02,5.026300e-03,1.916670e-01,1.118030e-03,3500
-4.800000e-02,4.990000e-03,1.912190e-01,7.366740e-06,3500
-4.800000e-02,4.939500e-03,2.037940e-01,-0.000000e+00,3500
-4.800000e-02,4.936700e-03,2.041630e-01,-2.903340e-04,3500
-4.800000e-02,4.925200e-03,2.099090e-01,4.825320e-03,3500
-4.800000e-02,4.880000e-03,2.113080e-01,8.103420e-05,3500
-4.800000e-02,4.861500e-03,2.272450e-01,3.793780e-03,3500
-4.800000e-02,4.824000e-03,2.269420e-01,7.668840e-03,3500
-4.800000e-02,4.770000e-03,2.302110e-01,1.473350e-04,3500
-4.800000e-02,4.755000e-03,2.350960e-01,-0.000000e+00,3500
-4.800000e-02,4.749200e-03,2.352720e-01,-5.574120e-04,3500
-4.800000e-02,4.722900e-03,2.430110e-01,6.173580e-03,3500
-4.800000e-02,4.660000e-03,2.490250e-01,2.946700e-04,3500
-4.800000e-02,4.643100e-03,2.652090e-01,4.333130e-03,3500
-4.800000e-02,4.621700e-03,2.644310e-01,-1.869070e-03,3500
-4.800000e-02,4.570600e-03,2.659600e-01,-0.000000e+00,3500
-4.800000e-02,4.561700e-03,2.647060e-01,-3.210930e-04,3500
-4.800000e-02,4.550000e-03,2.673320e-01,3.830710e-04,3500
-4.800000e-02,4.520500e-03,2.790370e-01,-2.692330e-04,3500
-4.800000e-02,4.440000e-03,2.851300e-01,4.862050e-04,3500
-4.800000e-02,4.424600e-03,3.009750e-01,5.667810e-03,3500
-4.800000e-02,4.419400e-03,2.936480e-01,2.155110e-03,3500
-4.800000e-02,4.386200e-03,2.925970e-01,-0.000000e+00,3500
-4.800000e-02,4.374200e-03,2.909800e-01,-5.566610e-04,3500
-4.800000e-02,4.330000e-03,3.023610e-01,6.777400e-04,3500
-4.800000e-02,4.318200e-03,3.091990e-01,5.108960e-03,3500
-4.800000e-02,4.220000e-03,3.192750e-01,8.471750e-04,3500
-4.800000e-02,4.217100e-03,3.235130e-01,9.136820e-03,3500
-4.800000e-02,4.206200e-03,3.345000e-01,6.258690e-03,3500
-4.800000e-02,4.201700e-03,3.209690e-01,-0.000000e+00,3500
-4.800000e-02,4.186700e-03,3.190990e-01,-1.016540e-03,3500
-4.800000e-02,4.115900e-03,3.369870e-01,1.048590e-02,3500
-4.800000e-02,4.110000e-03,3.356800e-01,9.724100e-04,3500
-4.800000e-02,4.017300e-03,3.483790e-01,-0.000000e+00,3500
-4.800000e-02,4.014800e-03,3.567150e-01,-1.032390e-04,3500
-4.800000e-02,4.000000e-03,3.522040e-01,1.038710e-03,3500
-4.800000e-02,3.999200e-03,3.449760e-01,-7.899790e-04,3500
-4.800000e-02,3.987800e-03,3.651380e-01,6.349280e-03,3500
-4.800000e-02,3.913600e-03,3.692030e-01,-3.480900e-03,3500
-4.800000e-02,3.890000e-03,3.672980e-01,9.945100e-04,3500
-4.800000e-02,3.832800e-03,3.708560e-01,-0.000000e+00,3500
-4.800000e-02,3.812400e-03,3.811110e-01,-8.398620e-04,3500
-4.800000e-02,3.811700e-03,3.682330e-01,-4.373770e-04,3500
-4.800000e-02,3.780000e-03,3.823490e-01,9.724100e-04,3500
-4.800000e-02,3.769400e-03,3.951390e-01,6.683360e-03,3500
-4.800000e-02,3.711300e-03,3.936680e-01,1.982170e-03,3500
-4.800000e-02,3.670000e-03,3.970160e-01,9.724100e-04,3500
-4.800000e-02,3.648400e-03,3.959230e-01,-0.000000e+00,3500
-4.800000e-02,3.624200e-03,3.928190e-01,-6.706940e-04,3500
-4.800000e-02,3.610100e-03,4.064770e-01,4.570680e-03,3500
-4.800000e-02,3.560000e-03,4.113290e-01,9.871430e-04,3500
-4.800000e-02,3.550900e-03,4.218200e-01,6.714940e-03,3500
-4.800000e-02,3.509000e-03,4.183430e-01,6.403010e-03,3500
-4.800000e-02,3.464000e-03,4.208430e-01,-0.000000e+00,3500
-4.800000e-02,3.450000e-03,4.252750e-01,1.031340e-03,3500
-4.800000e-02,3.436700e-03,4.146190e-01,-9.775330e-04,3500
-4.800000e-02,3.407800e-03,4.298980e-01,7.048190e-03,3500
-4.800000e-02,3.350000e-03,4.386010e-01,1.119740e-03,3500
-4.800000e-02,3.332500e-03,4.467590e-01,7.144600e-03,3500
-4.800000e-02,3.306600e-03,4.407740e-01,7.480910e-03,3500
-4.800000e-02,3.279500e-03,4.400400e-01,-0.000000e+00,3500
-4.800000e-02,3.249200e-03,4.333960e-01,-5.941720e-04,3500
-4.800000e-02,3.240000e-03,4.515150e-01,1.163950e-03,3500
-4.800000e-02,3.205500e-03,4.572020e-01,2.381540e-03,3500
-4.800000e-02,3.130000e-03,4.643550e-01,1.215510e-03,3500
-4.800000e-02,3.114100e-03,4.711020e-01,7.328260e-03,3500
-4.800000e-02,3.104300e-03,4.682350e-01,-1.380070e-03,3500
-4.800000e-02,3.095100e-03,4.591220e-01,-0.000000e+00,3500
-4.800000e-02,3.061700e-03,4.532620e-01,-4.381270e-04,3500
-4.800000e-02,3.020000e-03,4.770630e-01,1.281810e-03,3500
-4.800000e-02,3.003200e-03,4.786740e-01,-5.413760e-04,3500
-4.800000e-02,2.910600e-03,4.806500e-01,-0.000000e+00,3500
-4.800000e-02,2.910000e-03,4.884520e-01,1.362850e-03,3500
-4.800000e-02,2.902000e-03,4.874470e-01,1.544390e-03,3500
-4.800000e-02,2.895600e-03,4.920620e-01,7.638250e-03,3500
-4.800000e-02,2.874200e-03,4.725290e-01,-2.768300e-04,3500
-4.800000e-02,2.800800e-03,4.966600e-01,3.266350e-03,3500
-4.800000e-02,2.800000e-03,4.996790e-01,1.399680e-03,3500
-4.800000e-02,2.726200e-03,4.999850e-01,-0.000000e+00,3500
-4.800000e-02,2.699700e-03,5.064060e-01,5.263380e-03,3500
-4.800000e-02,2.690000e-03,5.104560e-01,1.436510e-03,3500
-4.800000e-02,2.686700e-03,4.896930e-01,-6.909500e-04,3500
-4.800000e-02,2.677200e-03,5.103360e-01,8.357110e-03,3500
-4.800000e-02,2.598500e-03,5.150060e-01,7.074140e-03,3500
-4.800000e-02,2.580000e-03,5.208650e-01,1.517550e-03,3500
-4.800000e-02,2.541800e-03,5.142600e-01,-0.000000e+00,3500
-4.800000e-02,2.499200e-03,5.035450e-01,-1.099820e-03,3500
-4.800000e-02,2.497400e-03,5.234190e-01,9.154950e-03,3500
-4.800000e-02,2.470000e-03,5.307520e-01,1.664880e-03,3500
-4.800000e-02,2.458800e-03,5.286000e-01,9.321140e-03,3500
-4.800000e-02,2.396200e-03,5.312080e-01,1.015690e-02,3500
-4.800000e-02,2.360000e-03,5.401300e-01,1.716450e-03,3500
-4.800000e-02,2.357300e-03,5.274930e-01,-0.000000e+00,3500
-4.800000e-02,2.311700e-03,5.171530e-01,-1.192100e-03,3500
-4.800000e-02,2.295000e-03,5.385740e-01,9.961020e-03,3500
-4.800000e-02,2.250000e-03,5.489550e-01,1.664880e-03,3500
-4.800000e-02,2.240300e-03,5.451960e-01,1.019710e-02,3500
-4.800000e-02,2.193900e-03,5.489800e-01,6.198350e-03,3500
-4.800000e-02,2.172900e-03,5.421920e-01,-0.000000e+00,3500
-4.800000e-02,2.140000e-03,5.575080e-01,1.576480e-03,3500
-4.800000e-02,2.124200e-03,5.318850e-01,-8.544980e-04,3500
-4.800000e-02,2.092700e-03,5.560000e-01,3.314430e-03,3500
-4.800000e-02,2.030000e-03,5.654640e-01,1.635420e-03,3500
-4.800000e-02,2.021900e-03,5.589650e-01,9.609510e-03,3500
-4.800000e-02,1.991600e-03,5.654170e-01,6.207120e-04,3500
-4.800000e-02,1.988500e-03,5.574380e-01,-0.000000e+00,3500
-4.800000e-02,1.936700e-03,5.462630e-01,-4.163710e-04,3500
-4.800000e-02,1.920000e-03,5.734930e-01,1.679620e-03,3500
-4.800000e-02,1.890400e-03,5.718770e-01,1.176720e-03,3500
-4.800000e-02,1.810000e-03,5.800350e-01,1.775380e-03,3500
-4.800000e-02,1.804000e-03,5.714460e-01,-0.000000e+00,3500
-4.800000e-02,1.803500e-03,5.698820e-01,9.235540e-03,3500
-4.800000e-02,1.789300e-03,5.773090e-01,2.354390e-03,3500
-4.800000e-02,1.749200e-03,5.584830e-01,-6.046750e-04,3500
-4.800000e-02,1.700000e-03,5.864370e-01,1.826950e-03,3500
-4.800000e-02,1.688100e-03,5.830730e-01,4.042600e-03,3500
-4.800000e-02,1.619600e-03,5.829600e-01,-0.000000e+00,3500
-4.800000e-02,1.590000e-03,5.931850e-01,1.834320e-03,3500
-4.800000e-02,1.586900e-03,5.880060e-01,5.228580e-03,3500
-4.800000e-02,1.585100e-03,5.793210e-01,9.307840e-03,3500
-4.800000e-02,1.561700e-03,5.680940e-01,-1.034550e-03,3500
-4.800000e-02,1.485800e-03,5.930320e-01,6.533890e-03,3500
-4.800000e-02,1.480000e-03,5.984810e-01,1.834320e-03,3500
-4.800000e-02,1.435100e-03,5.907460e-01,-0.000000e+00,3500
-4.800000e-02,1.384600e-03,5.978040e-01,6.680170e-03,3500
-4.800000e-02,1.374200e-03,5.757480e-01,-1.234860e-03,3500
-4.800000e-02,1.370000e-03,6.043450e-01,1.922720e-03,3500
-4.800000e-02,1.366600e-03,5.873480e-01,9.442470e-03,3500
-4.800000e-02,1.283500e-03,6.022440e-01,6.908000e-03,3500
-4.800000e-02,1.260000e-03,6.085300e-01,2.062690e-03,3500
-4.800000e-02,1.250700e-03,5.974260e-01,-0.000000e+00,3500
-4.800000e-02,1.186700e-03,5.820860e-01,-1.275370e-03,3500
-4.800000e-02,1.182300e-03,6.061960e-01,6.764400e-03,3500
-4.800000e-02,1.150000e-03,6.130010e-01,2.254220e-03,3500
-4.800000e-02,1.148200e-03,5.953690e-01,1.087360e-02,3500
-4.800000e-02,1.081100e-03,6.100330e-01,6.282600e-03,3500
-4.800000e-02,1.066300e-03,6.031890e-01,-0.000000e+00,3500
-4.800000e-02,1.040000e-03,6.171340e-01,2.342620e-03,3500
-4.800000e-02,9.992000e-04,5.882290e-01,-1.369900e-03,3500
-4.800000e-02,9.800000e-04,6.131990e-01,5.645400e-03,3500
-4.800000e-02,9.300000e-04,6.209570e-01,2.349990e-03,3500
-4.800000e-02,9.298000e-04,6.030130e-01,1.114360e-02,3500
-4.800000e-02,8.818000e-04,6.098490e-01,-0.000000e+00,3500
-4.800000e-02,8.788000e-04,6.156170e-01,5.922950e-03,3500
-4.800000e-02,8.200000e-04,6.245010e-01,2.195290e-03,3500
-4.800000e-02,8.117000e-04,5.939960e-01,-1.412660e-03,3500
-4.800000e-02,7.777000e-04,6.184590e-01,6.993470e-03,3500
-4.800000e-02,7.113000e-04,6.095930e-01,1.015640e-02,3500
-4.800000e-02,7.100000e-04,6.261070e-01,2.121620e-03,3500
-4.800000e-02,6.974000e-04,6.154110e-01,-0.000000e+00,3500
-4.800000e-02,6.765000e-04,6.202890e-01,6.610750e-03,3500
-4.800000e-02,6.242000e-04,5.988860e-01,-1.381150e-03,3500
-4.800000e-02,6.000000e-04,6.281470e-01,2.025850e-03,3500
-4.800000e-02,5.753000e-04,6.220160e-01,5.979740e-03,3500
-4.800000e-02,5.130000e-04,6.194440e-01,-0.000000e+00,3500
-4.800000e-02,4.929000e-04,6.147060e-01,9.351060e-03,3500
-4.800000e-02,4.900000e-04,6.296430e-01,1.944820e-03,3500
-4.800000e-02,4.742000e-04,6.235050e-01,6.225260e-03,3500
-4.800000e-02,4.367000e-04,6.014630e-01,-1.013540e-03,3500
-4.800000e-02,3.800000e-04,6.307630e-01,1.922720e-03,3500
-4.800000e-02,3.730000e-04,6.247830e-01,7.201960e-03,3500
-4.800000e-02,3.285000e-04,6.229290e-01,-0.000000e+00,3500
-4.800000e-02,2.745000e-04,6.173920e-01,9.955230e-03,3500
-4.800000e-02,2.719000e-04,6.259060e-01,6.921400e-03,3500
-4.800000e-02,2.700000e-04,6.314110e-01,2.003750e-03,3500
-4.800000e-02,2.492000e-04,6.037960e-01,-3.938640e-04,3500
-4.800000e-02,1.707000e-04,6.262330e-01,6.129600e-03,3500
-4.800000e-02,1.600000e-04,6.316390e-01,2.055320e-03,3500
-4.800000e-02,1.441000e-04,6.255690e-01,-0.000000e+00,3500
-4.800000e-02,6.950000e-05,6.259320e-01,5.238390e-03,3500
-4.800000e-02,6.170000e-05,6.048340e-01,-7.472170e-04,3500
-4.800000e-02,5.600000e-05,6.188280e-01,1.066660e-02,3500
-4.800000e-02,5.000000e-05,6.315730e-01,1.937450e-03,3500
-4.800000e-02,3.160000e-05,6.255030e-01,4.269460e-03,3500
-4.800000e-02,4.040000e-05,6.262210e-01,0.000000e+00,3500
-4.800000e-02,5.000000e-05,6.311310e-01,-1.826950e-03,3500
-4.800000e-02,1.258000e-04,6.040590e-01,1.105820e-03,3500
-4.800000e-02,1.328000e-04,6.252800e-01,4.675230e-03,3500
-4.800000e-02,1.600000e-04,6.301880e-01,-1.745920e-03,3500
-4.800000e-02,1.624000e-04,6.193040e-01,-1.020210e-02,3500
-4.800000e-02,2.248000e-04,6.250970e-01,0.000000e+00,3500
-4.800000e-02,2.339000e-04,6.247360e-01,4.591610e-03,3500
-4.800000e-02,2.700000e-04,6.287590e-01,-1.694350e-03,3500
-4.800000e-02,3.133000e-04,6.021850e-01,8.027330e-04,3500
-4.800000e-02,3.351000e-04,6.234290e-01,5.069750e-03,3500
-4.800000e-02,3.800000e-04,6.269610e-01,-1.782750e-03,3500
-4.800000e-02,3.808000e-04,6.183340e-01,-1.046220e-02,3500
-4.800000e-02,4.092000e-04,6.229710e-01,0.000000e+00,3500
-4.800000e-02,4.362000e-04,6.220630e-01,5.259710e-03,3500
-4.800000e-02,4.900000e-04,6.249430e-01,-1.849050e-03,3500
-4.800000e-02,5.008000e-04,5.996850e-01,5.619130e-04,3500
-4.800000e-02,5.374000e-04,6.201880e-01,4.385260e-03,3500
-4.800000e-02,5.937000e-04,6.194110e-01,0.000000e+00,3500
-4.800000e-02,5.992000e-04,6.156580e-01,-1.015050e-02,3500
-4.800000e-02,6.000000e-04,6.225560e-01,-1.893250e-03,3500
-4.800000e-02,6.386000e-04,6.181560e-01,4.233470e-03,3500
-4.800000e-02,6.883000e-04,5.965050e-01,4.913920e-04,3500
-4.800000e-02,7.100000e-04,6.194320e-01,-1.819590e-03,3500
-4.800000e-02,7.397000e-04,6.151050e-01,4.208150e-03,3500
-4.800000e-02,7.781000e-04,6.154830e-01,0.000000e+00,3500
-4.800000e-02,8.177000e-04,6.107550e-01,-1.086190e-02,3500
-4.800000e-02,8.200000e-04,6.159480e-01,-1.731180e-03,3500
-4.800000e-02,8.409000e-04,6.121480e-01,4.315150e-03,3500
-4.800000e-02,8.758000e-04,5.915090e-01,5.153990e-04,3500
-4.800000e-02,9.300000e-04,6.120730e-01,-1.826950e-03,3500
-4.800000e-02,9.420000e-04,6.090650e-01,4.732740e-03,3500
-4.800000e-02,9.626000e-04,6.104410e-01,0.000000e+00,3500
-4.800000e-02,1.036100e-03,6.034710e-01,-1.087110e-02,3500
-4.800000e-02,1.040000e-03,6.080360e-01,-1.885890e-03,3500
-4.800000e-02,1.043200e-03,6.055470e-01,4.710900e-03,3500
-4.800000e-02,1.063300e-03,5.857410e-01,-4.486300e-04,3500
-4.800000e-02,1.144400e-03,6.019480e-01,4.668050e-03,3500
-4.800000e-02,1.147000e-03,6.046010e-01,0.000000e+00,3500
-4.800000e-02,1.150000e-03,6.034170e-01,-1.885890e-03,3500
-4.800000e-02,1.245500e-03,5.974770e-01,4.455780e-03,3500
-4.800000e-02,1.250800e-03,5.794390e-01,7.502180e-04,3500
-4.800000e-02,1.254500e-03,5.948360e-01,-9.669350e-03,3500
-4.800000e-02,1.260000e-03,5.990710e-01,-1.834320e-03,3500
-4.800000e-02,1.331400e-03,5.984970e-01,0.000000e+00,3500
-4.800000e-02,1.346700e-03,5.928150e-01,4.785920e-03,3500
-4.800000e-02,1.370000e-03,5.934130e-01,-1.812220e-03,3500
-4.800000e-02,1.438300e-03,5.718730e-01,1.823780e-03,3500
-4.800000e-02,1.447800e-03,5.883680e-01,5.090870e-03,3500
-4.800000e-02,1.473000e-03,5.860340e-01,-9.349390e-03,3500
-4.800000e-02,1.480000e-03,5.877780e-01,-1.701720e-03,3500
-4.800000e-02,1.515900e-03,5.908950e-01,0.000000e+00,3500
-4.800000e-02,1.549000e-03,5.841440e-01,5.620310e-03,3500
-4.800000e-02,1.590000e-03,5.819060e-01,-1.775380e-03,3500
-4.800000e-02,1.625800e-03,5.629170e-01,1.098320e-03,3500
-4.800000e-02,1.650200e-03,5.786400e-01,5.502840e-03,3500
-4.800000e-02,1.691400e-03,5.761400e-01,-9.582920e-03,3500
-4.800000e-02,1.700000e-03,5.755050e-01,-1.723820e-03,3500
-4.800000e-02,1.700300e-03,5.809370e-01,0.000000e+00,3500
-4.800000e-02,1.751300e-03,5.723960e-01,5.056140e-03,3500
-4.800000e-02,1.810000e-03,5.687420e-01,-1.723820e-03,3500
-4.800000e-02,1.813300e-03,5.519520e-01,1.470430e-04,3500
-4.800000e-02,1.852500e-03,5.628490e-01,5.079510e-03,3500
-4.800000e-02,1.884800e-03,5.690510e-01,0.000000e+00,3500
-4.800000e-02,1.909800e-03,5.647880e-01,-9.769910e-03,3500
-4.800000e-02,1.920000e-03,5.616040e-01,-1.701720e-03,3500
-4.800000e-02,1.953600e-03,5.571630e-01,5.253920e-03,3500
-4.800000e-02,2.000800e-03,5.380190e-01,3.420990e-04,3500
-4.800000e-02,2.030000e-03,5.545610e-01,-1.679620e-03,3500
-4.800000e-02,2.054800e-03,5.481560e-01,4.681700e-03,3500
-4.800000e-02,2.069200e-03,5.546000e-01,0.000000e+00,3500
-4.800000e-02,2.128300e-03,5.505480e-01,-9.164900e-03,3500
-4.800000e-02,2.140000e-03,5.457500e-01,-1.745920e-03,3500
-4.800000e-02,2.156000e-03,5.410170e-01,3.589340e-03,3500
-4.800000e-02,2.188300e-03,5.231480e-01,6.016740e-04,3500
-4.800000e-02,2.250000e-03,5.380010e-01,-1.812220e-03,3500
-4.800000e-02,2.253600e-03,5.391830e-01,0.000000e+00,3500
-4.800000e-02,2.257100e-03,5.321850e-01,3.599500e-03,3500
-4.800000e-02,2.346700e-03,5.323770e-01,-8.731090e-03,3500
-4.800000e-02,2.358300e-03,5.245470e-01,3.881890e-03,3500
-4.800000e-02,2.360000e-03,5.287630e-01,-1.812220e-03,3500
-4.800000e-02,2.375800e-03,5.091370e-01,1.126830e-03,3500
-4.800000e-02,2.438100e-03,5.246370e-01,0.000000e+00,3500
-4.800000e-02,2.459400e-03,5.165160e-01,3.867820e-03,3500
-4.800000e-02,2.470000e-03,5.196650e-01,-1.635420e-03,3500
-4.800000e-02,2.560600e-03,5.084160e-01,4.014850e-03,3500
-4.800000e-02,2.563300e-03,4.956570e-01,2.625760e-03,3500
-4.800000e-02,2.565100e-03,5.125420e-01,-8.235780e-03,3500
-4.800000e-02,2.580000e-03,5.107510e-01,-1.451250e-03,3500
-4.800000e-02,2.622500e-03,5.107670e-01,0.000000e+00,3500
-4.800000e-02,2.661800e-03,4.998330e-01,3.933760e-03,3500
-4.800000e-02,2.690000e-03,5.002160e-01,-1.370210e-03,3500
-4.800000e-02,2.750800e-03,4.797720e-01,6.534390e-04,3500
-4.800000e-02,2.762900e-03,4.908060e-01,4.053840e-03,3500
-4.800000e-02,2.783500e-03,4.939460e-01,-8.235780e-03,3500
-4.800000e-02,2.800000e-03,4.899030e-01,-1.333380e-03,3500
-4.800000e-02,2.806900e-03,4.939430e-01,0.000000e+00,3500
-4.800000e-02,2.864100e-03,4.814590e-01,3.695990e-03,3500
-4.800000e-02,2.910000e-03,4.792580e-01,-1.186050e-03,3500
-4.800000e-02,2.938300e-03,4.587270e-01,1.185340e-04,3500
-4.800000e-02,2.965200e-03,4.715240e-01,3.425810e-03,3500
-4.800000e-02,2.991400e-03,4.720720e-01,0.000000e+00,3500
-4.800000e-02,3.002000e-03,4.728420e-01,-7.962360e-03,3500
-4.800000e-02,3.020000e-03,4.682370e-01,-1.053440e-03,3500
-4.800000e-02,3.066400e-03,4.566100e-01,4.460430e-03,3500
-4.800000e-02,3.125800e-03,4.378700e-01,4.988950e-04,3500
-4.800000e-02,3.130000e-03,4.567970e-01,-9.208430e-04,3500
-4.800000e-02,3.167500e-03,4.454510e-01,3.504280e-03,3500
-4.800000e-02,3.175800e-03,4.504220e-01,0.000000e+00,3500
-4.800000e-02,3.220400e-03,4.470270e-01,-7.000000e-03,3500
-4.800000e-02,3.240000e-03,4.449810e-01,-8.619090e-04,3500
-4.800000e-02,3.268700e-03,4.340490e-01,2.795510e-03,3500
-4.800000e-02,3.313300e-03,4.195390e-01,-2.138120e-04,3500
-4.800000e-02,3.350000e-03,4.329360e-01,-8.250750e-04,3500
-4.800000e-02,3.360300e-03,4.319420e-01,0.000000e+00,3500
-4.800000e-02,3.369900e-03,4.224330e-01,3.485790e-03,3500
-4.800000e-02,3.438800e-03,4.212120e-01,-6.999160e-03,3500
-4.800000e-02,3.450000e-03,4.201180e-01,-7.808750e-04,3500
-4.800000e-02,3.471000e-03,4.108700e-01,3.697240e-03,3500
-4.800000e-02,3.500800e-03,3.992290e-01,-5.086470e-04,3500
-4.800000e-02,3.544700e-03,4.097520e-01,0.000000e+00,3500
-4.800000e-02,3.560000e-03,4.071080e-01,-7.882410e-04,3500
-4.800000e-02,3.572200e-03,3.991150e-01,2.811380e-03,3500
-4.800000e-02,3.657300e-03,3.945270e-01,-6.827140e-03,3500
-4.800000e-02,3.670000e-03,3.934650e-01,-8.398090e-04,3500
-4.800000e-02,3.673300e-03,3.867310e-01,2.228120e-03,3500
-4.800000e-02,3.688300e-03,3.745800e-01,-7.352130e-04,3500
-4.800000e-02,3.729100e-03,3.837710e-01,0.000000e+00,3500
-4.800000e-02,3.774500e-03,3.750670e-01,2.846880e-03,3500
-4.800000e-02,3.780000e-03,3.794980e-01,-8.840090e-04,3500
-4.800000e-02,3.875700e-03,3.647950e-01,-6.323510e-03,3500
-4.800000e-02,3.875800e-03,3.508430e-01,3.008370e-04,3500
-4.800000e-02,3.890000e-03,3.658690e-01,-8.398090e-04,3500
-4.800000e-02,3.913600e-03,3.600480e-01,0.000000e+00,3500
-4.800000e-02,3.976800e-03,3.431600e-01,3.879350e-03,3500
-4.800000e-02,4.000000e-03,3.508780e-01,-7.808750e-04,3500
-4.800000e-02,4.063300e-03,3.261120e-01,4.066180e-04,3500
-4.800000e-02,4.078000e-03,3.282830e-01,4.004590e-03,3500
-4.800000e-02,4.094100e-03,3.354740e-01,-5.311290e-03,3500
-4.800000e-02,4.098000e-03,3.355340e-01,0.000000e+00,3500
-4.800000e-02,4.110000e-03,3.357760e-01,-7.366740e-04,3500
-4.800000e-02,4.179100e-03,3.145250e-01,3.232830e-03,3500
-4.800000e-02,4.220000e-03,3.202540e-01,-6.335400e-04,3500
-4.800000e-02,4.250800e-03,2.976740e-01,3.218430e-04,3500
-4.800000e-02,4.280300e-03,3.002080e-01,2.740750e-03,3500
-4.800000e-02,4.282400e-03,3.063880e-01,0.000000e+00,3500
-4.800000e-02,4.312600e-03,3.025350e-01,-4.759460e-03,3500
-4.800000e-02,4.330000e-03,3.045190e-01,-6.040730e-04,3500
-4.800000e-02,4.381500e-03,2.855050e-01,2.303890e-03,3500
-4.800000e-02,4.438300e-03,2.705810e-01,9.085130e-04,3500
-4.800000e-02,4.440000e-03,2.882240e-01,-6.482730e-04,3500
-4.800000e-02,4.466900e-03,2.786530e-01,0.000000e+00,3500
-4.800000e-02,4.482600e-03,2.677210e-01,2.281520e-03,3500
-4.800000e-02,4.531000e-03,2.689550e-01,-3.817880e-03,3500
-4.800000e-02,4.550000e-03,2.712360e-01,-6.998400e-04,3500
-4.800000e-02,4.583800e-03,2.530610e-01,2.772120e-03,3500
-4.800000e-02,4.625800e-03,2.422320e-01,5.236520e-04,3500
-4.800000e-02,4.651300e-03,2.495870e-01,0.000000e+00,3500
-4.800000e-02,4.660000e-03,2.537330e-01,-6.630070e-04,3500
-4.800000e-02,4.684900e-03,2.341410e-01,2.769210e-03,3500
-4.800000e-02,4.749400e-03,2.333310e-01,-2.902880e-03,3500
-4.800000e-02,4.770000e-03,2.361190e-01,-6.040730e-04,3500
-4.800000e-02,4.786100e-03,2.170840e-01,2.608150e-03,3500
-4.800000e-02,4.813400e-03,2.110840e-01,2.438210e-04,3500
-4.800000e-02,4.835800e-03,2.177370e-01,0.000000e+00,3500
-4.800000e-02,4.880000e-03,2.179160e-01,-5.377720e-04,3500
-4.800000e-02,4.887300e-03,2.015380e-01,2.028970e-03,3500
-4.800000e-02,4.967800e-03,1.956530e-01,-2.774900e-03,3500
